PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,PLUS_MINUS
1641718,Keyonte George,1610612762,UTA,22.0,48,15,33,0.313,1628.775,358,782,0.458,120,320,0.375,305,341,0.894,23,164,187,313,158,52,14,112,1141,-311
1642863,Khaman Maluach,1610612756,PHX,19.0,23,13,10,0.565,107.2,11,24,0.458,0,6,0.0,9,10,0.9,8,18,26,3,10,1,9,17,31,-23
203114,Khris Middleton,1610612742,DAL,34.0,36,12,24,0.333,869.44,135,316,0.427,35,106,0.33,67,79,0.848,31,109,140,114,59,26,9,91,372,-165
202691,Klay Thompson,1610612742,DAL,36.0,49,16,33,0.327,1083.3383333333334,200,516,0.388,140,373,0.375,27,37,0.73,14,105,119,67,48,25,15,50,567,-71
1641738,Kobe Brown,1610612754,IND,26.0,36,15,21,0.417,341.54333333333335,38,93,0.409,14,51,0.275,22,28,0.786,22,44,66,31,17,10,2,23,112,-58
1641723,Kobe Bufkin,1610612747,LAL,22.0,6,3,3,0.5,71.25,6,22,0.273,3,12,0.25,4,4,1.0,1,6,7,3,4,2,3,4,19,-20
1642920,Kobe Sanders,1610612746,LAC,23.0,46,24,22,0.522,971.5266666666666,115,264,0.436,47,127,0.37,40,50,0.8,23,95,118,79,62,26,6,98,317,-11
1642886,Koby Brea,1610612756,PHX,23.0,3,1,2,0.333,15.633333333333333,3,5,0.6,2,4,0.5,2,2,1.0,0,2,2,2,0,0,0,0,10,-10
1642851,Kon Knueppel,1610612766,CHA,20.0,54,26,28,0.481,1734.3533333333332,350,723,0.484,183,425,0.431,138,153,0.902,65,232,297,192,119,37,13,116,1021,70
1627739,Kris Dunn,1610612746,LAC,31.0,54,26,28,0.481,1483.325,161,337,0.478,58,156,0.372,51,65,0.785,41,115,156,185,75,80,8,132,431,-32
1631200,Kris Murray,1610612757,POR,25.0,34,14,20,0.412,874.2,78,175,0.446,20,78,0.256,31,42,0.738,61,75,136,42,31,40,14,68,207,-61
204001,Kristaps Porziņģis,1610612744,GSW,30.0,17,9,8,0.529,413.09833333333336,96,210,0.457,31,86,0.36,68,81,0.84,21,66,87,46,16,9,22,54,291,49
203937,Kyle Anderson,1610612763,MEM,32.0,23,4,19,0.174,472.46,69,124,0.556,3,5,0.6,28,43,0.651,22,57,79,64,23,28,14,57,169,-77
1642271,Kyle Filipowski,1610612762,UTA,22.0,55,18,37,0.327,1216.2766666666666,197,405,0.486,46,138,0.333,94,132,0.712,97,269,366,112,77,46,22,158,534,-143
1628398,Kyle Kuzma,1610612749,MIL,30.0,50,22,28,0.44,1341.21,243,505,0.481,49,152,0.322,110,150,0.733,47,202,249,127,81,31,21,105,645,-177
200768,Kyle Lowry,1610612755,PHI,39.0,7,4,3,0.571,62.59,3,10,0.3,3,10,0.3,3,4,0.75,0,4,4,8,2,2,1,3,12,16
1642273,Kyshawn George,1610612764,WAS,22.0,43,9,34,0.209,1295.9966666666667,233,528,0.441,90,239,0.377,94,118,0.797,42,192,234,207,119,46,38,162,650,-309
1643018,LJ Cryer,1610612744,GSW,24.0,3,2,1,0.667,7.933333333333334,2,5,0.4,2,4,0.5,0,0,0.0,0,1,1,0,0,0,0,1,6,6
1630163,LaMelo Ball,1610612766,CHA,24.0,45,23,22,0.511,1246.4933333333333,306,764,0.401,155,427,0.363,100,113,0.885,38,178,216,332,136,50,10,117,867,205
1642950,Lachlan Olbrich,1610612741,CHI,22.0,17,4,13,0.235,121.355,9,21,0.429,2,7,0.286,4,10,0.4,12,26,38,12,4,2,1,22,24,-18
1629013,Landry Shamet,1610612752,NYK,28.0,30,19,11,0.633,658.3233333333334,94,211,0.445,65,154,0.422,34,47,0.723,15,42,57,46,13,15,6,42,287,96
1626204,Larry Nance Jr.,1610612739,CLE,33.0,25,18,7,0.72,322.4866666666667,35,92,0.38,16,48,0.333,3,5,0.6,21,43,64,25,11,15,4,46,89,0
1628374,Lauri Markkanen,1610612762,UTA,28.0,41,17,24,0.415,1410.43,374,782,0.478,114,314,0.363,232,260,0.892,82,204,286,87,61,40,21,77,1094,-41
1643133,Lawson Lovering,1610612763,MEM,22.0,1,0,1,0.0,17.566666666666666,1,2,0.5,0,0,0.0,1,2,0.5,2,2,4,0,1,2,0,3,3,-3
2544,LeBron James,1610612747,LAL,41.0,36,22,14,0.611,1199.9166666666667,295,588,0.502,51,167,0.305,150,201,0.746,24,185,209,254,111,39,21,49,791,-23
1631159,Leonard Miller,1610612741,CHI,22.0,21,11,10,0.524,104.31833333333333,20,35,0.571,1,12,0.083,8,12,0.667,7,21,28,5,9,5,0,13,49,-8
1642862,Liam McNeeley,1610612766,CHA,20.0,28,10,18,0.357,342.02,34,88,0.386,22,58,0.379,25,31,0.806,11,49,60,23,12,5,3,35,115,19
1630322,Lindy Waters III,1610612759,SAS,28.0,28,20,8,0.714,190.50333333333333,19,54,0.352,15,47,0.319,1,1,1.0,2,19,21,11,4,4,0,17,54,-7
1628366,Lonzo Ball,1610612739,CLE,28.0,35,19,16,0.543,727.7433333333333,53,176,0.301,40,147,0.272,14,21,0.667,26,114,140,136,52,45,9,46,160,32
1629652,Luguentz Dort,1610612760,OKC,26.0,45,33,12,0.733,1246.2316666666666,138,347,0.398,86,246,0.35,28,36,0.778,39,132,171,55,36,39,21,131,390,233
1629029,Luka Dončić,1610612747,LAL,26.0,42,27,15,0.643,1492.0516666666667,437,923,0.473,149,432,0.345,356,456,0.781,32,297,329,360,179,61,19,102,1379,29
1630568,Luka Garza,1610612738,BOS,27.0,45,29,16,0.644,749.4916666666667,127,218,0.583,32,73,0.438,63,81,0.778,107,81,188,46,25,19,21,107,349,73
1628379,Luke Kennard,1610612747,LAL,29.0,50,25,25,0.5,1039.0416666666667,144,264,0.545,79,160,0.494,37,40,0.925,22,89,111,107,35,36,5,61,404,-4
1628436,Luke Kornet,1610612759,SAS,30.0,44,31,13,0.705,1005.975,129,197,0.655,0,0,0.0,65,82,0.793,133,160,293,86,19,21,54,84,323,112
1631247,Luke Travers,1610612739,CLE,24.0,12,6,6,0.5,103.09166666666667,9,36,0.25,1,16,0.063,9,9,1.0,9,15,24,9,3,7,4,6,28,-32
1630644,Mac McClung,1610612741,CHI,27.0,4,0,4,0.0,47.358333333333334,9,25,0.36,2,12,0.167,3,4,0.75,0,5,5,2,3,5,2,8,23,-20
1631103,Malaki Branham,1610612764,WAS,22.0,28,7,21,0.25,275.47833333333335,43,91,0.473,14,37,0.378,28,34,0.824,12,32,44,23,15,10,3,21,128,-42
1642502,Malevy Leons,1610612744,GSW,26.0,5,2,3,0.4,21.05,2,6,0.333,0,2,0.0,2,2,1.0,2,7,9,1,2,1,1,1,6,-15
1628370,Malik Monk,1610612758,SAC,28.0,43,11,32,0.256,953.3433333333334,190,436,0.436,89,209,0.426,64,73,0.877,12,75,87,110,62,28,17,68,533,-87
1630699,MarJon Beauchamp,1610612755,PHI,25.0,2,0,2,0.0,36.18333333333333,6,14,0.429,3,7,0.429,3,4,0.75,1,6,7,5,3,3,1,0,18,-15
1631204,Marcus Sasser,1610612765,DET,25.0,17,13,4,0.765,167.185,32,69,0.464,18,44,0.409,10,11,0.909,1,14,15,33,12,11,2,14,92,33
203935,Marcus Smart,1610612747,LAL,31.0,44,27,17,0.614,1249.9016666666666,141,351,0.402,69,210,0.329,82,99,0.828,30,101,131,127,72,55,16,114,433,84
1641813,Mark Sears,1610612749,MIL,23.0,7,1,6,0.143,26.081666666666667,6,13,0.462,4,8,0.5,6,8,0.75,1,1,2,2,4,0,0,4,22,12
1631109,Mark Williams,1610612756,PHX,24.0,50,30,20,0.6,1201.54,244,367,0.665,1,1,1.0,117,152,0.77,155,249,404,54,53,49,47,113,606,46
1628963,Marvin Bagley III,1610612742,DAL,26.0,41,10,31,0.244,799.3733333333333,167,271,0.616,9,21,0.429,74,110,0.673,109,131,240,60,45,22,31,84,417,-136
203486,Mason Plumlee,1610612766,CHA,35.0,14,6,8,0.429,124.51666666666667,9,12,0.75,0,0,0.0,8,12,0.667,10,30,40,16,9,6,0,10,26,8
1641824,Matas Buzelis,1610612741,CHI,21.0,55,24,31,0.436,1554.2683333333334,299,631,0.474,113,304,0.372,123,158,0.778,57,239,296,114,103,36,81,133,834,-118
1629680,Matisse Thybulle,1610612757,POR,28.0,4,2,2,0.5,48.766666666666666,6,10,0.6,4,6,0.667,4,4,1.0,0,4,4,3,1,10,0,7,20,23
1631108,Max Christie,1610612742,DAL,23.0,50,17,33,0.34,1484.245,227,486,0.467,123,289,0.426,86,99,0.869,10,160,170,114,54,28,18,71,663,-157
1642917,Max Shulga,1610612738,BOS,23.0,1,1,0,1.0,1.6833333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1
1628467,Maxi Kleber,1610612747,LAL,34.0,29,13,16,0.448,333.3616666666667,23,53,0.434,6,21,0.286,14,20,0.7,23,33,56,20,12,11,6,45,66,48
1642875,Maxime Raynaud,1610612758,SAC,22.0,48,11,37,0.229,1127.3566666666666,200,362,0.552,11,41,0.268,61,81,0.753,83,235,318,49,47,24,23,115,472,-289
1642877,Micah Peavy,1610612740,NOP,24.0,46,11,35,0.239,692.555,84,220,0.382,21,88,0.239,11,15,0.733,38,54,92,47,14,31,6,71,200,-98
1630695,Micah Potter,1610612754,IND,27.0,22,7,15,0.318,407.905,51,110,0.464,27,72,0.375,37,42,0.881,18,77,95,32,16,8,7,37,166,-32
1629008,Michael Porter Jr.,1610612751,BKN,27.0,41,13,28,0.317,1353.0116666666668,362,763,0.474,150,390,0.385,151,177,0.853,53,241,294,130,102,43,10,89,1025,-88
1628969,Mikal Bridges,1610612752,NYK,29.0,55,35,20,0.636,1895.0983333333334,350,694,0.504,118,306,0.386,58,70,0.829,59,171,230,224,58,79,45,109,876,232
201144,Mike Conley,1610612750,MIN,38.0,44,27,17,0.614,812.1566666666666,56,174,0.322,42,131,0.321,41,46,0.891,15,63,78,126,27,26,11,64,195,18
1628970,Miles Bridges,1610612766,CHA,27.0,53,25,28,0.472,1707.2033333333334,344,767,0.449,112,342,0.327,163,193,0.845,52,270,322,184,78,27,26,98,963,-23
1642939,Miles Kelly,1610612742,DAL,23.0,12,6,6,0.5,102.24666666666667,13,33,0.394,8,26,0.308,0,0,0.0,4,15,19,8,4,3,0,11,34,-7
1630540,Miles McBride,1610612752,NYK,25.0,35,22,13,0.629,980.6183333333333,157,362,0.434,102,243,0.42,35,43,0.814,22,69,91,97,28,30,6,64,451,220
1629011,Mitchell Robinson,1610612752,NYK,27.0,39,25,14,0.641,765.5633333333334,83,119,0.697,0,0,0.0,29,71,0.408,176,170,346,38,25,31,45,92,195,120
1628964,Mo Bamba,1610612761,TOR,27.0,2,2,0,1.0,5.85,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,2,0,-9
1642885,Mohamed Diawara,1610612752,NYK,20.0,45,27,18,0.6,317.96,47,103,0.456,26,63,0.413,3,6,0.5,10,43,53,24,15,11,5,29,123,3
1628420,Monte Morris,1610612754,IND,30.0,6,0,6,0.0,64.61666666666666,7,20,0.35,2,8,0.25,2,4,0.5,1,6,7,9,2,1,1,3,18,-29
1629021,Moritz Wagner,1610612753,ORL,28.0,13,7,6,0.538,155.70333333333335,41,80,0.513,15,33,0.455,23,26,0.885,9,33,42,7,8,7,1,23,120,-47
1630541,Moses Moody,1610612744,GSW,23.0,53,27,26,0.509,1331.35,205,469,0.437,127,317,0.401,74,95,0.779,44,130,174,78,47,50,32,103,611,102
1631243,Mouhamed Gueye,1610612737,ATL,23.0,53,25,28,0.472,862.0233333333333,101,227,0.445,28,97,0.289,32,51,0.627,67,129,196,52,28,43,28,91,262,10
1630619,Moussa Cisse,1610612742,DAL,23.0,30,10,20,0.333,359.3466666666667,42,69,0.609,0,0,0.0,27,56,0.482,55,79,134,7,22,10,34,56,111,-13
1631217,Moussa Diabaté,1610612766,CHA,24.0,50,24,26,0.48,1257.6416666666667,160,253,0.632,1,2,0.5,90,136,0.662,183,248,431,78,46,33,49,121,411,165
1626167,Myles Turner,1610612749,MIL,29.0,50,22,28,0.44,1427.505,213,483,0.441,108,279,0.387,102,135,0.756,62,223,285,81,58,34,84,134,636,-49
1642066,Myron Gardner,1610612748,MIA,24.0,26,14,12,0.538,253.60333333333332,39,84,0.464,18,45,0.4,13,18,0.722,26,52,78,27,6,14,5,44,109,42
1642368,N'Faly Dante,1610612737,ATL,24.0,4,3,1,0.75,15.416666666666666,1,4,0.25,0,0,0.0,1,1,1.0,3,4,7,0,1,2,0,1,3,10
1641772,Nae'Qwan Tomlin,1610612739,CLE,25.0,44,29,15,0.659,750.3333333333334,116,238,0.487,19,87,0.218,38,51,0.745,62,76,138,41,17,34,28,92,289,37
1630230,Naji Marshall,1610612742,DAL,28.0,53,19,34,0.358,1567.8883333333333,294,552,0.533,48,156,0.308,162,209,0.775,47,214,261,158,73,55,5,103,798,-90
1629675,Naz Reid,1610612750,MIN,26.0,56,34,22,0.607,1468.04,298,635,0.469,135,351,0.385,62,84,0.738,65,294,359,139,90,57,52,141,793,148
1629674,Neemias Queta,1610612738,BOS,26.0,51,33,18,0.647,1279.565,211,330,0.639,0,5,0.0,75,112,0.67,153,269,422,77,57,45,66,148,497,279
1629651,Nic Claxton,1610612751,BKN,26.0,50,14,36,0.28,1464.4516666666666,256,434,0.59,3,14,0.214,111,183,0.607,128,237,365,198,70,36,63,117,626,-322
1630208,Nick Richards,1610612741,CHI,28.0,31,15,16,0.484,319.275,45,91,0.495,2,3,0.667,29,41,0.707,42,66,108,9,31,7,19,49,121,-79
1641733,Nick Smith Jr.,1610612747,LAL,21.0,25,12,13,0.48,318.4266666666667,56,133,0.421,27,69,0.391,7,11,0.636,2,18,20,28,19,9,2,24,146,-18
1629638,Nickeil Alexander-Walker,1610612737,ATL,27.0,54,24,30,0.444,1795.105,368,850,0.433,164,440,0.373,184,208,0.885,32,163,195,200,110,63,33,118,1084,-41
201587,Nicolas Batum,1610612746,LAC,37.0,51,25,26,0.49,991.6133333333333,73,184,0.397,69,175,0.394,9,11,0.818,19,115,134,42,34,37,19,79,224,-19
1628502,Nigel Hayes-Davis,1610612756,PHX,31.0,27,15,12,0.556,195.21333333333334,15,46,0.326,2,16,0.125,2,4,0.5,12,21,33,7,8,8,2,16,34,-72
203999,Nikola Jokić,1610612743,DEN,30.0,39,25,14,0.641,1337.6533333333334,393,666,0.59,76,181,0.42,257,306,0.84,122,358,480,417,144,53,30,105,1119,344
1631107,Nikola Jović,1610612748,MIA,22.0,44,22,22,0.5,788.655,113,305,0.37,44,162,0.272,68,99,0.687,25,127,152,99,65,26,17,63,338,11
1642260,Nikola Topić,1610612760,OKC,20.0,1,0,1,0.0,12.366666666666667,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,1,3,0,0,0,2,-5
202696,Nikola Vučević,1610612738,BOS,35.0,51,25,26,0.49,1558.0566666666666,349,693,0.504,87,230,0.378,66,80,0.825,110,350,460,188,77,35,34,105,851,-107
1642363,Nique Clifford,1610612758,SAC,24.0,52,11,41,0.212,1106.7016666666666,128,326,0.393,44,139,0.317,42,59,0.712,42,120,162,86,62,35,17,100,342,-137
1642855,Noa Essengue,1610612741,CHI,19.0,2,1,1,0.5,6.033333333333333,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,1,0,1,0,-15
1641730,Noah Clowney,1610612751,BKN,21.0,47,14,33,0.298,1334.7233333333334,187,477,0.392,98,304,0.322,138,173,0.798,46,154,200,84,82,35,37,129,610,-140
1642869,Noah Penda,1610612753,ORL,21.0,38,18,20,0.474,519.3783333333333,67,154,0.435,25,65,0.385,25,39,0.641,56,85,141,44,32,21,14,51,184,-33
1642849,Nolan Traore,1610612751,BKN,19.0,31,9,22,0.29,649.885,84,209,0.402,30,89,0.337,33,43,0.767,7,42,49,109,50,14,11,62,231,-110
1626181,Norman Powell,1610612748,MIA,32.0,45,25,20,0.556,1378.7116666666666,345,728,0.474,130,328,0.396,214,254,0.843,17,146,163,116,89,55,10,100,1034,99
1628384,OG Anunoby,1610612752,NYK,28.0,41,27,14,0.659,1353.2383333333332,239,499,0.479,85,230,0.37,116,145,0.8,59,166,225,97,85,71,28,102,679,220
1630167,Obi Toppin,1610612754,IND,27.0,3,0,3,0.0,82.15666666666667,15,36,0.417,3,17,0.176,9,9,1.0,3,17,20,5,6,3,0,7,42,-8
1630534,Ochai Agbaji,1610612751,BKN,25.0,43,24,19,0.558,666.5366666666666,72,173,0.416,12,65,0.185,25,29,0.862,36,65,101,32,19,17,12,75,181,-9
1641765,Olivier-Maxence Prosper,1610612763,MEM,23.0,29,11,18,0.379,397.90166666666664,61,124,0.492,23,55,0.418,40,46,0.87,25,58,83,19,20,8,4,26,185,-82
1630168,Onyeka Okongwu,1610612737,ATL,25.0,50,22,28,0.44,1596.1466666666668,300,620,0.484,103,272,0.379,109,140,0.779,93,292,385,162,97,58,49,175,812,-159
1631115,Orlando Robinson,1610612753,ORL,25.0,4,2,2,0.5,24.816666666666666,3,5,0.6,1,2,0.5,0,0,0.0,2,2,4,3,0,1,0,3,7,-11
1631131,Oscar Tshiebwe,1610612762,UTA,26.0,3,0,3,0.0,29.7,3,6,0.5,0,0,0.0,0,1,0.0,5,4,9,5,1,1,0,3,6,4
1642345,Oso Ighodaro,1610612756,PHX,23.0,55,32,23,0.582,1101.655,135,214,0.631,0,1,0.0,35,71,0.493,84,166,250,99,68,51,33,139,305,115
1631172,Ousmane Dieng,1610612749,MIL,22.0,30,25,5,0.833,359.43,52,116,0.448,26,65,0.4,8,10,0.8,9,48,57,34,8,4,11,28,138,49
1629023,P.J. Washington,1610612742,DAL,27.0,39,10,29,0.256,1196.6,208,465,0.447,48,158,0.304,87,129,0.674,53,219,272,73,78,38,51,88,551,-197
1641790,PJ Hall,1610612766,CHA,23.0,16,6,10,0.375,170.725,29,51,0.569,3,5,0.6,19,25,0.76,27,35,62,7,12,2,9,18,80,-2
1642359,Pacôme Dadiet,1610612752,NYK,20.0,20,11,9,0.55,68.29166666666667,3,13,0.231,1,8,0.125,6,6,1.0,2,12,14,9,0,3,0,3,13,-2
1631094,Paolo Banchero,1610612753,ORL,23.0,43,21,22,0.488,1481.6266666666668,304,670,0.454,49,162,0.302,259,340,0.762,47,315,362,206,118,30,27,83,916,-66
1627783,Pascal Siakam,1610612754,IND,31.0,51,14,37,0.275,1723.27,455,947,0.48,93,252,0.369,208,306,0.68,79,264,343,201,111,57,23,123,1211,-164
1626192,Pat Connaughton,1610612766,CHA,33.0,22,10,12,0.455,155.17166666666665,22,45,0.489,11,27,0.407,8,13,0.615,6,24,30,14,3,5,1,5,63,3
1630311,Pat Spencer,1610612744,GSW,29.0,39,22,17,0.564,608.805,95,218,0.436,31,77,0.403,26,34,0.765,29,61,90,123,45,26,2,43,247,-25
1631116,Patrick Baldwin Jr.,1610612755,PHI,23.0,3,1,2,0.333,14.566666666666666,3,4,0.75,2,3,0.667,2,2,1.0,0,2,2,0,1,0,0,2,10,9
1630172,Patrick Williams,1610612741,CHI,24.0,51,20,31,0.392,978.5866666666667,126,327,0.385,68,176,0.386,33,48,0.688,38,112,150,66,47,33,15,65,353,-243
202331,Paul George,1610612755,PHI,35.0,27,16,11,0.593,823.8716666666667,150,354,0.424,66,173,0.382,65,76,0.855,14,125,139,100,44,40,13,60,431,97
1630194,Paul Reed,1610612765,DET,26.0,38,27,11,0.711,485.49333333333334,101,171,0.591,10,26,0.385,28,47,0.596,70,91,161,48,37,35,25,61,240,119
1630202,Payton Pritchard,1610612738,BOS,28.0,53,34,19,0.642,1732.1933333333334,344,744,0.462,136,382,0.356,89,104,0.856,47,174,221,283,63,41,5,74,913,200
1641796,Pelle Larsson,1610612748,MIA,24.0,45,25,20,0.556,1077.1716666666666,165,333,0.495,42,126,0.333,89,116,0.767,36,114,150,148,50,29,10,83,461,32
1631250,Pete Nance,1610612749,MIL,25.0,23,8,15,0.348,246.65666666666667,46,75,0.613,23,43,0.535,0,0,0.0,11,36,47,14,10,7,4,19,115,42
1631212,Peyton Watson,1610612743,DEN,23.0,49,31,18,0.633,1501.905,264,532,0.496,75,180,0.417,128,176,0.727,45,195,240,96,86,50,58,121,731,176
1630173,Precious Achiuwa,1610612758,SAC,26.0,48,10,38,0.208,972.5383333333333,144,288,0.5,16,54,0.296,39,74,0.527,90,171,261,55,32,40,26,79,343,-215
1629656,Quentin Grimes,1610612755,PHI,25.0,48,27,21,0.563,1434.1766666666667,197,449,0.439,87,255,0.341,128,149,0.859,31,149,180,174,90,45,19,98,609,28
1631245,Quenton Jackson,1610612754,IND,27.0,26,7,19,0.269,413.48833333333334,71,148,0.48,24,59,0.407,50,65,0.769,15,37,52,52,30,18,5,40,216,41
1642366,Quinten Post,1610612744,GSW,25.0,55,29,26,0.527,936.335,157,358,0.439,82,234,0.35,26,32,0.813,52,157,209,75,40,23,26,106,422,93
1629628,RJ Barrett,1610612761,TOR,25.0,31,20,11,0.645,914.3083333333333,208,432,0.481,54,158,0.342,105,149,0.705,29,133,162,111,54,25,9,74,575,56
1642853,Rasheer Fleming,1610612756,PHX,21.0,30,18,12,0.6,208.82833333333335,29,82,0.354,11,46,0.239,8,11,0.727,21,19,40,7,9,6,7,22,77,-20
1642484,RayJ Dennis,1610612737,ATL,24.0,15,2,13,0.133,176.7,22,73,0.301,12,39,0.308,8,9,0.889,8,15,23,30,15,4,4,17,64,-38
1641712,Rayan Rupert,1610612757,POR,21.0,48,26,22,0.542,577.23,53,147,0.361,22,71,0.31,9,14,0.643,23,63,86,34,28,29,2,60,137,-127
1642263,Reed Sheppard,1610612745,HOU,21.0,53,33,20,0.623,1310.2116666666666,249,585,0.426,128,331,0.387,45,58,0.776,18,119,137,159,70,76,30,103,671,165
1642434,Riley Minix,1610612759,SAS,25.0,3,2,1,0.667,8.266666666666667,4,6,0.667,1,3,0.333,0,0,0.0,1,1,2,1,0,1,0,1,9,13
1642265,Rob Dillingham,1610612741,CHI,21.0,38,22,16,0.579,399.82166666666666,60,170,0.353,13,39,0.333,21,27,0.778,8,44,52,70,43,25,3,43,154,-56
1629057,Robert Williams III,1610612757,POR,28.0,38,18,20,0.474,619.88,109,145,0.752,7,16,0.438,20,28,0.714,77,169,246,43,29,23,55,46,245,-18
1631199,Ron Harper Jr.,1610612738,BOS,25.0,10,8,2,0.8,106.01666666666667,10,31,0.323,6,24,0.25,1,2,0.5,9,12,21,8,1,1,4,9,27,8
1641842,Ronald Holland II,1610612765,DET,20.0,49,36,13,0.735,1015.9766666666667,145,351,0.413,30,131,0.229,78,99,0.788,52,161,213,70,66,67,18,109,398,175
1626220,Royce O'Neale,1610612756,PHX,32.0,55,32,23,0.582,1613.9683333333332,198,467,0.424,154,380,0.405,19,28,0.679,39,227,266,160,84,65,15,124,569,-35
203497,Rudy Gobert,1610612750,MIN,33.0,54,33,21,0.611,1688.9716666666666,241,343,0.703,0,2,0.0,111,221,0.502,202,400,602,90,71,40,87,143,593,243
1629060,Rui Hachimura,1610612747,LAL,28.0,44,29,15,0.659,1313.7066666666667,209,409,0.511,80,179,0.447,36,49,0.735,26,129,155,40,34,24,13,69,534,18
201566,Russell Westbrook,1610612758,SAC,37.0,52,12,40,0.231,1521.47,294,683,0.43,107,310,0.345,101,145,0.697,72,224,296,342,177,68,8,128,796,-368
1642346,Ryan Dunn,1610612756,PHX,23.0,48,28,20,0.583,933.9516666666667,115,261,0.441,39,120,0.325,20,34,0.588,69,127,196,74,45,42,20,102,289,19
1641750,Ryan Kalkbrenner,1610612766,CHA,24.0,43,22,21,0.512,986.0333333333333,150,198,0.758,0,2,0.0,54,80,0.675,106,151,257,28,45,27,64,73,354,-69
1642948,Ryan Nembhard,1610612742,DAL,22.0,38,16,22,0.421,713.35,105,245,0.429,33,87,0.379,10,13,0.769,8,60,68,186,55,10,1,52,253,-38
1631157,Ryan Rollins,1610612749,MIL,23.0,51,21,30,0.412,1632.7933333333333,330,712,0.463,122,300,0.407,78,103,0.757,42,193,235,278,122,75,20,140,860,-45
1630180,Saddiq Bey,1610612740,NOP,26.0,49,14,35,0.286,1494.0983333333334,278,624,0.446,93,267,0.348,162,192,0.844,79,208,287,121,35,45,2,57,811,-160
1630573,Sam Hauser,1610612738,BOS,28.0,51,34,17,0.667,1226.5816666666667,160,391,0.409,132,337,0.392,11,12,0.917,34,158,192,71,27,31,17,74,463,181
1630241,Sam Merrill,1610612739,CLE,29.0,31,22,9,0.71,785.5766666666667,138,285,0.484,109,231,0.472,36,41,0.878,21,50,71,70,29,19,5,81,421,167
1630572,Sandro Mamukelashvili,1610612761,TOR,26.0,53,30,23,0.566,1199.4666666666667,224,427,0.525,75,196,0.383,81,106,0.764,81,187,268,103,47,40,32,104,604,87
1630583,Santi Aldama,1610612763,MEM,25.0,43,19,24,0.442,1198.0783333333334,228,476,0.479,70,200,0.35,76,114,0.667,67,220,287,126,55,37,31,69,602,-48
1630703,Scoot Henderson,1610612757,POR,22.0,4,3,1,0.75,79.85,15,29,0.517,7,19,0.368,19,23,0.826,1,11,12,22,18,3,0,14,56,16
1630567,Scottie Barnes,1610612761,TOR,24.0,54,32,22,0.593,1855.99,406,806,0.504,49,163,0.301,182,222,0.82,118,336,454,303,143,70,86,154,1043,146
1630590,Scotty Pippen Jr.,1610612763,MEM,25.0,3,0,3,0.0,59.95,12,24,0.5,3,7,0.429,5,6,0.833,1,2,3,13,5,6,2,13,32,-12
203552,Seth Curry,1610612744,GSW,35.0,2,0,2,0.0,32.09,6,9,0.667,2,4,0.5,0,0,0.0,1,3,4,3,0,2,0,3,14,6
1631101,Shaedon Sharpe,1610612757,POR,22.0,48,22,26,0.458,1439.0783333333334,386,847,0.456,101,297,0.34,152,194,0.784,48,164,212,126,144,68,6,95,1025,-59
1628983,Shai Gilgeous-Alexander,1610612760,OKC,27.0,49,38,11,0.776,1632.41,534,964,0.554,87,223,0.39,403,452,0.892,27,191,218,314,103,64,38,101,1558,549
1630536,Sharife Cooper,1610612764,WAS,24.0,12,3,9,0.25,170.81833333333333,28,52,0.538,9,19,0.474,5,7,0.714,4,23,27,23,18,3,2,15,70,-67
1631321,Sidy Cissoko,1610612757,POR,21.0,50,24,26,0.48,1113.9116666666666,109,267,0.408,54,165,0.327,52,74,0.703,51,79,130,76,54,38,16,135,324,-31
1631323,Simone Fontecchio,1610612748,MIA,30.0,53,27,26,0.509,931.36,149,381,0.391,95,266,0.357,69,83,0.831,45,131,176,82,42,29,9,81,462,91
1642883,Sion James,1610612766,CHA,23.0,55,26,29,0.473,1315.6183333333333,95,251,0.378,54,148,0.365,65,76,0.855,31,158,189,107,50,30,17,100,309,-55
1627746,Skal Labissiere,1610612764,WAS,29.0,3,2,1,0.667,37.55,6,10,0.6,1,5,0.2,0,0,0.0,3,6,9,3,1,2,1,3,13,2
1642461,Spencer Jones,1610612743,DEN,24.0,46,30,16,0.652,1086.1483333333333,99,196,0.505,48,116,0.414,28,45,0.622,51,92,143,38,26,42,20,129,274,-18
1630649,Stanley Umude,1610612759,SAS,26.0,1,1,0,1.0,2.1666666666666665,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-8
201939,Stephen Curry,1610612744,GSW,37.0,39,23,16,0.59,1221.6783333333333,348,744,0.468,175,448,0.391,190,204,0.931,16,122,138,189,111,44,16,74,1061,62
1642264,Stephon Castle,1610612759,SAS,21.0,44,31,13,0.705,1327.0666666666666,249,537,0.464,46,160,0.288,184,255,0.722,54,168,222,307,150,58,15,148,728,149
